id,scene,object,instruction,level,times
41009189,"Toothpaste,16,64,SugarlessGum,-6,55,SugarlessGum,3,55,Toothpaste,18,49,",Toothpaste,Please grab the oral care product behind the second SugarlessGum from the Front-Left,4,1
41009190,"ADMilk,-10,44,SourMilkDrink,20,45,Toothpaste,-8,50,Coffee,-7,57,",ADMilk,"Grab the bottle on the Back-Left of the scene, which is a milk product typically used as a beverage or an ingredient in recipes.",4,1
41009191,"MilkDrink,-9,49,SourMilkDrink,-13,61,Softdrink,-6,50,",MilkDrink,"Can you please reach for the portable beverage container behind the SourMilkDrink and to the right of the Softdrink, which is perfect for carrying your favorite milk-based drinks and enjoying them on the go",4,1
41009192,"MilkDrink,1,57,CleansingFoam,-8,40,Softdrink,4,55,Yogurt,11,41,",CleansingFoam,Please grab the product on the Back-Left that can remove impurities from your skin and create a clean base for other skincare products,4,1
41009193,"Atomize,2,67,MilkDrink,18,52,ADMilk,2,40,",Atomize,"Please grab the cylindrical deodorant applicator located on the front-left side, which can help you apply deodorant more effectively and efficiently onto your underarm area, ensuring you smelling fresh and confident for the whole day.",4,1
41009194,"SourMilkDrink,-15,46,Atomize,-4,68,ADMilk,11,55,GlueStick,-13,45,",ADMilk,"Please grab the bottle on the front-right that is commonly used as a beverage or as an ingredient for recipes, especially for those who need to consume milk on-the-go or in situations where refrigeration is limited",4,1
41009195,"SourMilkDrink,2,48,SourMilkDrink,-15,43,CleansingFoam,-11,49,ADMilk,20,57,",SourMilkDrink,Please grab the drink container on the back without touching the cleaning object. This object is perfect for quick opn-the-go consumption or for those who prefer sour milk taste,4,1
41009196,"GlueStick,16,65,Yogurt,-6,61,ADMilk,0,63,Atomize,-14,44,",ADMilk,"Please grab the drink which is suitable for drinking or an ingredient in various recipes and located on the same line as the Glue Stick, closer to you and on your right side",4,1
41009197,"Yogurt,-10,70,Toothpaste,0,50,SourMilkDrink,7,45,Coffee,11,50,",SourMilkDrink,Please grab the drink that is located on the Right of Toothpaste and is known for its convenient and portable design.,4,1
41009198,"ADMilk,17,50,Toothpaste,-13,59,SugarlessGum,11,64,",ADMilk,"Could you please grab the milk product that can be used as a beverage or an ingredient in recipes, which is on the furthest side from you on the back-right",4,1
41009199,"ADMilk,-4,52,Yogurt,-2,70,CleansingFoam,11,48,MilkDrink,-1,44,",CleansingFoam,"Grab the skincare product that is located on the Front-Left of both ADMilk and Yogurt, designed to remove dirt and impurities from your face.",4,1
41009200,"Toothpaste,5,63,Softdrink,15,60,Atomize,2,46,",Softdrink,"Get the refreshing drink on the right side of the tooth-cleaning product, perfect for providing a cooling effect and quenching your thirst",4,1
41009201,"Coffee,-14,48,Atomize,-3,55,SugarlessGum,4,52,Toothpaste,2,64,",Atomize,"Can you please hand me the cylindrical object on the right side of Coffee? I need it for applying my deodorant, which requires precision and convenience.",4,1
41009202,"SourMilkDrink,13,54,SourMilkDrink,-9,62,SourMilkDrink,-8,53,Atomize,5,56,",Atomize,Can you please grab the cylindrical deodorant applicator located at the far Right side between the two Sour Milk Drink containers for personal care after showering or whenever refreshment is needed,4,1
41009203,"Yogurt,18,52,GlueStick,7,60,MilkDrink,-2,41,SourMilkDrink,-3,51,",MilkDrink,"Please take the rectangular beverage container on the Back-Left side of the scene, which can provide a convenient and portable way to carry and enjoy cold drinks",4,1
41009204,"CleansingFoam,19,41,Softdrink,-8,51,Coffee,-8,44,",Softdrink,Can you please grab the refreshment on the front-left of the scene to help quench your thirst? It is perfect to drink when it's hot outside and provides a cooling effect,4,1
41009205,"Yogurt,-7,67,SugarlessGum,8,40,Atomize,17,60,Coffee,-9,67,",Atomize,Please grab the cylinder-shaped applicator that helps you maximize the coverage of your deodorant on the underarm area.,4,1
41009206,"SourMilkDrink,2,67,Coffee,6,54,Softdrink,-10,54,Softdrink,10,69,",Softdrink,"Retrieve the beverage on the back-left, which will cool and refresh you on a hot da",4,1
41009207,"Toothpaste,8,50,SugarlessGum,-5,42,GlueStick,17,47,Toothpaste,-5,43,",SugarlessGum,"Please grab the chewing object located between two toothpaste items in the scene, which can help freshen breath and promote saliva production",4,1
41009208,"Yogurt,-13,47,CleansingFoam,12,68,Coffee,-11,67,ADMilk,17,61,",Yogurt,"Please grab the item on the Back-Left side, which is a practical and convenient container for dispensing and storing yogurt and can be easily applied to other food items like cereals, fruits, or smoothies",4,1
41009209,"GlueStick,3,52,CleansingFoam,11,57,Coffee,18,46,CleansingFoam,5,50,",GlueStick,"Take the cylindrical object on the front-left that can be used to attach various materials, such as photos, cutouts, or fabric",4,1
41009210,"CleansingFoam,19,65,Toothpaste,5,66,Toothpaste,-11,57,Softdrink,16,45,",Softdrink,Please grab the beverage on the back-left of CleansingFoam to refresh yourself under the hot weather,4,1
41009211,"SourMilkDrink,5,48,Yogurt,14,53,SugarlessGum,-4,59,Toothpaste,15,59,",Yogurt,"Please grab the food container on the Back-Right, perfect for portioning and applying yogurt on different food items easily",4,1
41009212,"Coffee,18,67,SugarlessGum,-15,44,Softdrink,-15,61,Yogurt,-4,59,",Coffee,"Please grab the bottled beverage on the Front-Right side with caffeine and energy, sip it conveniently during a busy time or travel",4,1
41009213,"Yogurt,1,40,Atomize,12,48,GlueStick,-5,46,",GlueStick,Please give me the cylindrical shape object to securely attach paper materials or decorative elements together,4,1
41009214,"Coffee,17,41,Coffee,-12,70,Softdrink,-9,67,SourMilkDrink,-6,43,",SourMilkDrink,"Grab the portable beverage container which is suitable for consumption of sour milk or other similar drinks, located behind the Coffee on the right side",4,1
41009215,"CleansingFoam,16,62,Toothpaste,1,70,Softdrink,14,58,",Toothpaste,"Please grab the small tube on the front-left that helps clean teeth, prevent cavities, and maintain oral health.",4,1
41009216,"Atomize,3,56,Coffee,-10,43,SugarlessGum,16,54,GlueStick,-2,52,",Coffee,"Please grab the bottled beverage closest to the back-left area, which is commonly consumed as a source of caffeine and energy",4,1
41009217,"SugarlessGum,4,51,Yogurt,-13,64,Yogurt,-3,62,ADMilk,-15,63,",ADMilk,Please hand me the conveniently packaged milk product closest to the yogurt on the back-right side,4,1
41009218,"ADMilk,20,44,GlueStick,-1,43,CleansingFoam,-5,63,CleansingFoam,-7,53,",CleansingFoam,"Please grab the facial cleanser on the Front-Right side that is designed to remove dirt and impurities from the skin, preparing it for other skin-care products",4,1
41009219,"Toothpaste,-8,56,SourMilkDrink,11,68,CleansingFoam,-2,56,",CleansingFoam,Please grab the item that is able to remove dirt and impurities from your face and is located on the right side of the toothpaste.,4,1
41009220,"SourMilkDrink,0,66,Yogurt,15,58,SugarlessGum,18,69,",Yogurt,Can you please grab the item on the Back-Right side of the scene that can be easily squeezed and added to your favorite drinks or food items for an extra boost of nutrition,4,1
41009221,"Yogurt,-14,67,GlueStick,-7,51,Softdrink,-8,41,",Softdrink,"Pass me the cold, refreshing beverage closest to the yogurt, perfect for quenching thirst on a hot day",4,1
41009222,"Toothpaste,0,50,Coffee,-11,56,GlueStick,18,46,CleansingFoam,19,67,",GlueStick,"Grab the item on the Front-Left side of the scene which can be used to attach different materials together, facilitating your daily office work or a crafting project.",4,1
41009223,"SugarlessGum,17,55,Coffee,16,64,GlueStick,-10,64,",Coffee,"Grab the bottled brown beverage, perfect for when you need a caffeine boost, which is to the left of SugarlessGum and to the right of GlueStick",4,1
41009224,"CleansingFoam,-5,69,Coffee,-2,54,SugarlessGum,9,67,GlueStick,-13,51,",Coffee,Grab the hot beverage behind something on the right side. It can give you an energetic boost,4,1
41009225,"SugarlessGum,6,51,Toothpaste,-7,68,Softdrink,11,64,ADMilk,-1,56,",ADMilk,Grab the bottled dairy product located between Toothpaste and Sugarless Gum. It can be used as a refreshing drink or added to various recipes for added flavor and nutrition,4,1
41009226,"Atomize,10,52,MilkDrink,-14,63,MilkDrink,-6,57,MilkDrink,20,54,",MilkDrink,Can you please bring me the drink container that is right between the back-left Atomizer and the MilkDrink on the front-right?,4,1
41009227,"GlueStick,13,62,CleansingFoam,8,65,Softdrink,-6,60,MilkDrink,8,49,",Softdrink,"Please grab the beverage container that is in front of the MilkDrink and can be used to quench thirsty, especially during hot weather",4,1
41009228,"MilkDrink,1,58,MilkDrink,9,65,Softdrink,-4,59,SourMilkDrink,8,66,",SourMilkDrink,"Please give me the portable clear drink located in front of the MilkDrink and can be used for sour milk or lactose-reduced milk, thank you",4,1
41009229,"SugarlessGum,-15,50,MilkDrink,12,65,Softdrink,7,48,Softdrink,7,52,",Softdrink,"Please grab the refreshing iced drink that is located on the Front-Right side of the scene, which can quench your thirst and provide a cooling effect",4,1
41009230,"CleansingFoam,-9,69,SugarlessGum,15,58,Yogurt,6,60,",SugarlessGum,Please grab the low-calorie chewing gum that stimulates saliva production and can be found at the back-right side of the scene,4,1
41009231,"GlueStick,19,48,SourMilkDrink,-4,58,MilkDrink,0,66,GlueStick,-3,67,",SourMilkDrink,"Can you pass me the rectangular container on the left of the milk-based drink, which is perfect for a quick and convenient refreshment or for those who need lactose-reduced milk or prefer the tangy taste of sour milk",4,1
41009232,"CleansingFoam,-7,64,Toothpaste,-13,57,GlueStick,5,61,ADMilk,11,47,",CleansingFoam,Please grab the item on the front-right of Toothpaste that is used for cleaning impurities and preparing skin surface for other skincare treatments,4,1
41009233,"Yogurt,0,68,MilkDrink,19,67,Toothpaste,-15,50,SugarlessGum,17,53,",SugarlessGum,Can you hand me the gum closest to you on the front-left to freshen my breath and relieve stress,4,1
41009234,"Softdrink,16,62,Coffee,5,41,SourMilkDrink,-13,56,",SourMilkDrink,"Please grab the lactose-reduced drink that is located on the Back-Left side of the scene, which is a convenient and portable option for those who can't drink regular milk or simply prefer a sour and refreshing taste",4,1
41009235,"Coffee,4,45,MilkDrink,-10,64,GlueStick,-4,49,MilkDrink,5,63,",GlueStick,"Please grab the cylindrical adhesive product on the front-left side of the scene, which can be used for attaching various materials, such as paper, cardboard, fabric or other lightweight objects, making it an ideal addition to your home décor, Do-It-Yourself craft, or office projects.",4,1
41009236,"SugarlessGum,-10,69,Softdrink,-13,48,ADMilk,17,63,MilkDrink,9,45,",ADMilk,Can you hand me the bottled dairy product on the right side of SugarlessGum and in-between MilkDrink and Softdrink? It's perfect when individuals need to consume milk on-the-go or use it as an ingredient in various recipes,4,1
41009237,"Softdrink,0,44,ADMilk,1,48,ADMilk,-3,69,",Softdrink,Please grab the cold and refreshing drink that is in front of one ADMilk and on the back-right of the other ADMilk,4,1
41009238,"Coffee,11,61,SugarlessGum,1,60,CleansingFoam,10,63,SugarlessGum,-12,55,",Coffee,"Please grab the beverage on the Front-Right of the SugarlessGum, which is designed for easy portability and can be enjoyed on-the-go",4,1
41009239,"Atomize,-15,46,GlueStick,15,42,SourMilkDrink,7,57,Toothpaste,-8,68,",SourMilkDrink,"Can you pass me the portable plastic container that is usually used for quickly freshening up or easily consuming sour milk or lactose-reduced milk on-the-go, near the Back-Left of the scene that is located in front of Atomize",4,1
41009240,"ADMilk,-6,62,GlueStick,-13,49,Yogurt,18,41,",Yogurt,"Please grab the food container that is on the Front-Right of GlueStick and is particularly convenient for individuals who want to portion out their food and apply it to various food items like cereals, fruits, or smoothies",4,1
41009241,"Atomize,15,68,SugarlessGum,13,63,Coffee,11,46,",SugarlessGum,Please hand me the small chewing item that is in front of the Atomize and on the closest side to me,4,1
41009242,"CleansingFoam,16,41,Softdrink,-2,43,SourMilkDrink,-15,68,Toothpaste,2,55,",Softdrink,"Please grab the cool and refreshing drink on your Front-Right, which is perfect to quench thirst and provide a cooling effect on a hot day.",4,1
41009243,"SugarlessGum,2,50,SourMilkDrink,-15,46,Atomize,10,43,Atomize,11,51,",SugarlessGum,"Please grab the pink item on the Front-Right side of the white item that is good for lactose intolerant individuals or those who enjoy sour milk, used for fresh breath and sugar-free",4,1
